target_id	diff
ENST00000471890	0.8362035587468032
ENST00000637614	0.833036977486866
ENST00000519606	0.83137886986497
ENST00000478516	0.8306567976266326
ENST00000636994	0.8290701560870674
ENST00000636628	0.8290701560870674
ENST00000276914	0.8281176478977252
ENST00000614502	0.8273815520396978
ENST00000527058	0.8262932996137078
ENST00000490115	0.825610847181215
ENST00000401626	0.8253406634561602
ENST00000534977	0.8244566927357749
ENST00000644362	0.8241132418485813
ENST00000520139	0.8237747404260087
ENST00000535987	0.8237342523017618
ENST00000563839	0.8237024227729784
ENST00000518041	0.8231976533435358
ENST00000468162	0.8227210858013005
ENST00000577886	0.8221535638986954
ENST00000449546	0.8214465663447766
ENST00000535852	0.8205968094036966
ENST00000416523	0.8185148870797971
ENST00000335174	0.8180447067705878
ENST00000422708	0.8179908621930985
ENST00000581267	0.8178406874989977
ENST00000226253	0.8166801803028108
ENST00000471151	0.8140778177816472
ENST00000460898	0.812358441629391
ENST00000369094	0.8114580612592076
ENST00000290573	0.8093779592999237
ENST00000526094	0.8085271384580054
ENST00000397990	0.8077181388569368
ENST00000556580	0.807689236111217
ENST00000525063	0.807185185371876
ENST00000636075	0.8071120276634413
ENST00000460736	0.805942338080082
ENST00000542710	0.8056382199226064
ENST00000373316	0.8055320314959735
ENST00000497755	0.8047006425164112
ENST00000309775	0.8044426180302948
ENST00000451389	0.8032986648603468
ENST00000498667	0.8016353177875009
ENST00000511581	0.8009664511306294
ENST00000533921	0.8005273766087424
ENST00000439000	0.8000087108381349
ENST00000378623	0.7990873126847877
ENST00000303562	0.7983330786486453
ENST00000513006	0.7978938354494824
ENST00000526233	0.7976248036560603
ENST00000641366	0.7967602214115608
ENST00000629528	0.7965534176318372
ENST00000451782	0.7963657716684187
ENST00000446256	0.7961685162735983
ENST00000408984	0.796065470004524
ENST00000541097	0.795500241875057
ENST00000578312	0.7945587498842868
ENST00000421516	0.7944003794981738
ENST00000646668	0.7928433078603884
ENST00000463792	0.79188459269342
ENST00000510502	0.7912400888218235
ENST00000426687	0.7903893259062582
ENST00000571041	0.7897872195583117
ENST00000410055	0.7894272941754732
ENST00000379775	0.7875844895550506
ENST00000166534	0.787054428966901
ENST00000463244	0.783461280389764
ENST00000430553	0.7828825731745634
ENST00000441999	0.7820072641744693
ENST00000491291	0.7817737973912522
ENST00000561561	0.7814240204862478
ENST00000454976	0.7808628983481184
ENST00000521664	0.7802133781419065
ENST00000190983	0.7790236779825015
ENST00000559587	0.7788383243570474
ENST00000598709	0.7781528315000718
ENST00000618255	0.777661669418271
ENST00000610140	0.7775281825650429
ENST00000454789	0.7766263743154261
ENST00000577610	0.7757269237808101
ENST00000528782	0.7755798679385839
ENST00000520021	0.7751332993383813
ENST00000527093	0.7749885961704706
ENST00000492688	0.7748277947211761
ENST00000504130	0.7740758781687826
ENST00000571932	0.7740225375605838
ENST00000546702	0.7733660691757109
ENST00000554251	0.7730932728265472
ENST00000637839	0.7718952726125015
ENST00000540773	0.7718541483968729
ENST00000497030	0.7713655121014608
ENST00000611869	0.771320258121748
ENST00000553354	0.7712684401952125
ENST00000550296	0.7705100889935934
ENST00000633375	0.770178374267402
ENST00000592522	0.7700074147357323
ENST00000644631	0.7693427774629508
ENST00000514965	0.7692101845430763
ENST00000474577	0.7691978101377174
ENST00000639739	0.7691958576376802
ENST00000340149	0.7691375784303305
ENST00000396858	0.7690003769705731
ENST00000579042	0.7688148904406292
ENST00000556247	0.7683967279056815
ENST00000584354	0.7678930037123957
ENST00000529684	0.7671959529534521
ENST00000644684	0.7664575057834659
ENST00000338492	0.7660765390262414
ENST00000627920	0.7648371430963397
ENST00000471427	0.7645153625100756
ENST00000337894	0.7634818723969656
ENST00000427043	0.7634040890899247
ENST00000522377	0.7632227783823591
ENST00000562800	0.7631563664999517
ENST00000537838	0.7630751732156641
ENST00000556785	0.7624194416515712
ENST00000514354	0.7618532688428844
ENST00000591208	0.7595188123108683
ENST00000591254	0.7588913272666207
ENST00000470395	0.7580970153884666
ENST00000640432	0.7579036766768307
ENST00000639269	0.7579036766768307
ENST00000417753	0.756959426506377
ENST00000523095	0.7562324178832793
ENST00000496658	0.7559807496613535
ENST00000646239	0.7545967606078876
ENST00000646105	0.7545967606078876
ENST00000368693	0.7545100571557762
ENST00000545493	0.753988312878153
ENST00000290363	0.753886800326635
ENST00000605745	0.7528195003963796
ENST00000225587	0.751688394968677
ENST00000460209	0.7514687661953354
ENST00000543445	0.7500043044749165
ENST00000324189	0.7498624797641771
ENST00000458592	0.749526231749855
ENST00000621890	0.7493902580951253
ENST00000497152	0.7475894687733631
ENST00000643424	0.7474408544596742
ENST00000638972	0.7471408224145292
ENST00000358156	0.7467532598763603
ENST00000437379	0.7466545840257555
ENST00000633208	0.7463227650899531
ENST00000621649	0.7461007200181257
ENST00000464098	0.7461007200181257
ENST00000492545	0.7455628481010781
ENST00000428935	0.7455110913335703
ENST00000423636	0.7452913052930797
ENST00000222275	0.7449838530585635
ENST00000539298	0.7449029823493696
ENST00000575415	0.7436358066720401
ENST00000618709	0.7430626974166447
ENST00000311943	0.742946662214332
ENST00000527261	0.7428463116912124
ENST00000562702	0.7422198621774165
ENST00000439519	0.7420271865118948
ENST00000473155	0.7419633082199794
ENST00000550551	0.7416014241625113
ENST00000467843	0.7415087468298196
ENST00000504687	0.7411169169639167
ENST00000568146	0.7406678263845923
ENST00000587204	0.7398304455286207
ENST00000256443	0.7390864275381992
ENST00000417431	0.7389778482020403
ENST00000444847	0.7388528050477734
ENST00000356360	0.7374200706054539
ENST00000294129	0.737109280364768
ENST00000372841	0.7369829660512698
ENST00000272198	0.7369059601546888
ENST00000631551	0.7357090560181025
ENST00000423619	0.735014924041547
ENST00000526492	0.734815025630826
ENST00000227157	0.7344913943344324
ENST00000257745	0.7343658801590474
ENST00000470294	0.732509918949281
ENST00000250457	0.7321894079855886
ENST00000618661	0.7318690726291395
ENST00000622739	0.7318690726291395
ENST00000490249	0.7303760446116769
ENST00000348811	0.7303513928488812
ENST00000477087	0.7303033190409048
ENST00000584667	0.7297501316292028
ENST00000524733	0.7279070814066968
ENST00000486677	0.7277324642960344
ENST00000369571	0.7270725517233418
ENST00000342219	0.7270384628856529
ENST00000515410	0.727022569423142
ENST00000344356	0.7270221885799706
ENST00000355710	0.726817212077306
ENST00000614273	0.726613268272952
ENST00000421570	0.7258881821694017
ENST00000506582	0.7256878966889366
ENST00000617367	0.7251129908895204
ENST00000570324	0.7248405971747207
ENST00000528109	0.7235976770684623
ENST00000575878	0.7234986132947784
ENST00000566846	0.7233860241389733
ENST00000627795	0.7233169049880395
ENST00000394485	0.7228758014499646
ENST00000573657	0.7228687050902041
ENST00000613082	0.7225657095387017
ENST00000563333	0.7220544768415786
ENST00000555528	0.7219791032567521
ENST00000547857	0.7216748323437798
ENST00000431254	0.721060117256118
ENST00000540351	0.7209279444640675
ENST00000379412	0.7204906576770291
ENST00000520948	0.7202281694542367
ENST00000433589	0.7190751103079717
ENST00000418921	0.7186407865497317
ENST00000585464	0.7186146073594618
ENST00000381894	0.7181434882119881
ENST00000598871	0.7173292564461595
ENST00000555639	0.7171040980239196
ENST00000439557	0.71654307264443
ENST00000488464	0.7164908160619363
ENST00000468384	0.7164476948111349
ENST00000528508	0.716330241485294
ENST00000465491	0.7161104858758052
ENST00000574499	0.7156125016992299
ENST00000565939	0.713718970629061
ENST00000593210	0.7136434012881914
ENST00000307533	0.7134829515039638
ENST00000646906	0.7132684595194889
ENST00000572033	0.7129702542238151
ENST00000426464	0.7124606225680529
ENST00000611195	0.712034539276578
ENST00000545367	0.7119655567393055
ENST00000539661	0.7117440271607802
ENST00000563275	0.7115282040061617
ENST00000306585	0.7112247539307702
ENST00000491370	0.710721504804268
ENST00000257696	0.7107067582351931
ENST00000379100	0.709596170731308
ENST00000483188	0.709537242061753
ENST00000486051	0.7095234151685661
ENST00000433431	0.7087471358521983
ENST00000562222	0.7086817384346601
ENST00000617641	0.707997315117791
ENST00000564596	0.7073221800745857
ENST00000348126	0.7072911721265099
ENST00000440567	0.7070909217446769
ENST00000589919	0.7070555303709255
ENST00000547299	0.7069531940402053
ENST00000466145	0.7068355085350794
ENST00000638501	0.7067502038972899
ENST00000568076	0.7066467142777553
ENST00000580174	0.7065155195426279
ENST00000560678	0.7059917074282729
ENST00000589527	0.7059108686867384
ENST00000517682	0.7051225728399293
ENST00000245787	0.7050921560149619
ENST00000429036	0.7050611392181699
ENST00000637490	0.7044722561916447
ENST00000451724	0.7043009389162554
ENST00000616120	0.70409959899856
ENST00000615263	0.7040431927334778
ENST00000616410	0.7040431927334778
ENST00000537351	0.70387921263662
ENST00000506983	0.7036179208877354
ENST00000567032	0.7033694854234771
ENST00000629136	0.7026803562458304
ENST00000629679	0.7024388736314744
ENST00000532519	0.7024388736314744
ENST00000415380	0.7022484557639861
ENST00000523931	0.7020123314654251
ENST00000521671	0.7019841284158161
ENST00000557867	0.701889917081464
ENST00000528548	0.700562628313146
ENST00000441285	0.699719492597409
ENST00000521374	0.6996828185166932
ENST00000557550	0.6991991647450979
ENST00000465422	0.6986348941415986
ENST00000343070	0.6984937433563687
ENST00000589628	0.6983352128195608
ENST00000426266	0.6978497509375436
ENST00000497171	0.6969641503182477
ENST00000429644	0.6962019875618883
ENST00000504110	0.696066550793359
ENST00000360564	0.6959799864112909
ENST00000563060	0.6956090031612614
ENST00000537332	0.6951916814840137
ENST00000397095	0.6950194715851397
ENST00000513592	0.6949164634232496
ENST00000592202	0.6945116807426535
ENST00000393459	0.6937219949527255
ENST00000466525	0.6935902483315657
ENST00000372515	0.6929577239044504
ENST00000274327	0.6927958788986742
ENST00000525463	0.6925949025151473
ENST00000426417	0.6925698527513595
ENST00000640011	0.6924547320170964
ENST00000556223	0.6913114809410683
ENST00000622405	0.6909248392921293
ENST00000553143	0.6908160579809155
ENST00000590261	0.6905374671207465
ENST00000381018	0.6904528460624486
ENST00000506310	0.6899895194560692
ENST00000471640	0.6898944761989146
ENST00000415568	0.6895079963549411
ENST00000417621	0.6894421979294225
ENST00000468248	0.6891246982825592
ENST00000471934	0.6886635992438661
ENST00000441159	0.6883407696982299
ENST00000396342	0.6878316105511276
ENST00000542858	0.687789242619635
ENST00000639391	0.6874210430182657
ENST00000543963	0.686343847310357
ENST00000411935	0.6863269582138851
ENST00000620047	0.6862650092811453
ENST00000435720	0.6861955083318209
ENST00000619218	0.6858831970631482
ENST00000645040	0.6850476804429679
ENST00000643944	0.6850476804429679
ENST00000373482	0.6842608209422605
ENST00000382099	0.6836933549996738
ENST00000460477	0.6834025181879387
ENST00000264335	0.6832461334056509
ENST00000529292	0.683228327244676
ENST00000642841	0.6829172711245517
ENST00000490576	0.6824315996320014
ENST00000594342	0.6823844211512334
ENST00000476611	0.6819156794208563
ENST00000472671	0.6812646472398839
ENST00000498118	0.680611959476001
ENST00000497492	0.6802788504461605
ENST00000600704	0.680160491022491
ENST00000582381	0.6786622095771275
ENST00000478970	0.6785327638662808
ENST00000477954	0.6784528202080922
ENST00000297894	0.6779481095771468
ENST00000482614	0.6777994229548875
ENST00000323250	0.6772481227721787
ENST00000589252	0.676848668193372
ENST00000535451	0.6760918899456021
ENST00000555686	0.6760114155476449
ENST00000498660	0.6757930011560159
ENST00000472898	0.6746811372470799
ENST00000462790	0.6746590963136496
ENST00000494886	0.6738547085742166
ENST00000394357	0.6733361402806225
ENST00000641539	0.6732284612526698
ENST00000393687	0.6730120325413225
ENST00000576272	0.6728915719957491
ENST00000484289	0.6728599648925895
ENST00000457133	0.6722776678430055
ENST00000553660	0.6716374466279311
ENST00000520617	0.6705593969893753
ENST00000639190	0.6703952321067387
ENST00000610646	0.6703952321067387
ENST00000562735	0.6701185867691746
ENST00000374453	0.6695113933771418
ENST00000574894	0.669403273347722
ENST00000496048	0.669357281478105
ENST00000307998	0.6686383243987771
ENST00000556768	0.6684669897226159
ENST00000382321	0.6682861852621047
ENST00000506573	0.6680156860392795
ENST00000430878	0.6679689387366216
ENST00000449609	0.6678401060275353
ENST00000479913	0.667483015074926
ENST00000489264	0.6671570622146462
ENST00000427470	0.6670100269206632
ENST00000463463	0.6668809888419099
ENST00000323798	0.6663201162810213
ENST00000514615	0.6661649728595304
ENST00000396861	0.6661219556881088
ENST00000304921	0.6653013767142618
ENST00000605225	0.665103285856959
ENST00000611665	0.6649847554614557
ENST00000536340	0.6645748156181002
ENST00000476772	0.6644151657345411
ENST00000358779	0.6638347439540981
ENST00000555055	0.6636628984182539
ENST00000612331	0.6635809092491269
ENST00000513118	0.663086260682137
ENST00000619692	0.6629092207455971
ENST00000611939	0.6629092207455971
ENST00000457488	0.6627922151804985
ENST00000523543	0.6626832399195538
ENST00000564870	0.662463673018797
ENST00000431473	0.6619849468189398
ENST00000471629	0.6619773841868042
ENST00000647172	0.6614098910983814
ENST00000642137	0.6612967135920909
ENST00000502280	0.6611396954226175
ENST00000472608	0.6610996304532166
ENST00000638074	0.6610304406436291
ENST00000525967	0.6607846379918857
ENST00000521982	0.6607431376556411
ENST00000512083	0.6606885241505782
ENST00000621592	0.6592925658609026
ENST00000256495	0.6592024787841051
ENST00000527776	0.6590753070355727
ENST00000562679	0.6584962713729582
ENST00000507863	0.6577630265235402
ENST00000323348	0.6568373321087033
ENST00000372067	0.6566679257307995
ENST00000461494	0.6564728949498919
ENST00000530071	0.6561260036394454
ENST00000476335	0.6558925794996845
ENST00000496049	0.655801753218664
ENST00000480585	0.6556886408675321
ENST00000597240	0.6554726744783294
ENST00000342784	0.6554635101454583
ENST00000417528	0.6545447364424825
ENST00000523993	0.6543459895905679
ENST00000374273	0.6537954640961725
ENST00000555976	0.6534353944082513
ENST00000470492	0.6531523392133773
ENST00000426787	0.6529973664328887
ENST00000558986	0.6520025260077696
ENST00000510470	0.6520015582152318
ENST00000470888	0.6518563649049912
ENST00000481466	0.6513226044459226
ENST00000524700	0.6512595948683692
ENST00000256216	0.651159472293278
ENST00000573108	0.6508986283931006
ENST00000482967	0.649964421302947
ENST00000480851	0.6498010367999313
ENST00000632492	0.6496560197747558
ENST00000621784	0.6496083975490087
ENST00000400341	0.6489304497224625
ENST00000598258	0.6489247775741048
ENST00000644445	0.6488243086597983
ENST00000600252	0.6483472167534436
ENST00000344423	0.647752072134965
ENST00000578649	0.647245281609837
ENST00000420442	0.6468137730036887
ENST00000519528	0.6467525902097099
ENST00000479060	0.6466189180929316
ENST00000555533	0.6465340930337558
ENST00000395240	0.6464737614001198
ENST00000471544	0.6458358016538144
ENST00000523504	0.6457679951815727
ENST00000597917	0.64574035259364
ENST00000566012	0.6457285536559807
ENST00000327505	0.6450556020095105
ENST00000395686	0.6448403000660335
ENST00000556237	0.6448113893005859
ENST00000580918	0.644786141648334
ENST00000570009	0.6443450238889148
ENST00000389167	0.6442779294927524
ENST00000416565	0.6440644368768045
ENST00000574375	0.6439196324333702
ENST00000440973	0.643449592952065
ENST00000394691	0.6433490305590838
ENST00000555366	0.6432546955472614
ENST00000492343	0.6429296499931807
ENST00000318386	0.6425582629267176
ENST00000564410	0.6424120851690045
ENST00000414948	0.6419156362465415
ENST00000526318	0.6417176441132267
ENST00000421241	0.6415147605115152
ENST00000397912	0.64131905464175
ENST00000564392	0.6411011313823936
ENST00000433473	0.6409766748622223
ENST00000509781	0.6405837872239802
ENST00000540698	0.6393798832552653
ENST00000532402	0.6384388410248714
ENST00000554019	0.6383134611630964
ENST00000490404	0.63824941264282
ENST00000573092	0.6381680981921111
ENST00000645356	0.6380864289005088
ENST00000518538	0.6380306249551966
ENST00000409465	0.6379957170081088
ENST00000574344	0.6377414409977672
ENST00000406522	0.6376479160736235
ENST00000607102	0.6375537682167818
ENST00000546191	0.6375283096155648
ENST00000626563	0.637192793354297
ENST00000620838	0.6370712443261372
ENST00000604083	0.636849824734354
ENST00000495867	0.6367556120353436
ENST00000542145	0.6367355641431235
ENST00000348956	0.6365563579998533
ENST00000471840	0.6361497477370928
ENST00000629675	0.6361497477370928
ENST00000416449	0.6358424728730752
ENST00000481454	0.635656731209409
ENST00000485852	0.6355764187237851
ENST00000429805	0.6354913592537839
ENST00000552183	0.6346605782991155
ENST00000562168	0.6333757660130679
ENST00000382096	0.6332271716828396
ENST00000451526	0.6330036128014777
ENST00000535050	0.6327173860381624
ENST00000549116	0.6326101288473727
ENST00000467223	0.6325816451844104
ENST00000569812	0.6325390765787646
ENST00000451055	0.632235271087878
ENST00000512683	0.6322111222953244
ENST00000542807	0.6316353515687707
ENST00000486341	0.6313334122105726
ENST00000393976	0.6311826253823919
ENST00000588467	0.6309811968654474
ENST00000497042	0.6308345178280506
ENST00000489339	0.6300315792349975
ENST00000540592	0.6299791541147132
ENST00000282077	0.6296575308567072
ENST00000588419	0.6295689940554665
ENST00000481403	0.6294941435648268
ENST00000629768	0.6294499687121164
ENST00000373008	0.6294492863584146
ENST00000338732	0.6291963303595116
ENST00000496938	0.6291549933648501
ENST00000372386	0.6287546052922849
ENST00000368715	0.6283881801088382
ENST00000467581	0.6279850985920243
ENST00000261441	0.6279393188918372
ENST00000478818	0.6278552952549971
ENST00000527118	0.6276500813923381
ENST00000535245	0.6270171361472958
ENST00000553373	0.6269135864114974
ENST00000397638	0.6267039618938353
ENST00000378292	0.6266370239014902
ENST00000481674	0.6264471311448517
ENST00000599225	0.6260836162697794
ENST00000491792	0.6257177405262331
ENST00000473900	0.6254844191159924
ENST00000431518	0.6254688511407002
ENST00000464920	0.6253052996380171
ENST00000558016	0.6248192158692648
ENST00000467067	0.6246627789719322
ENST00000555039	0.6240932840424137
ENST00000497139	0.6234730856245323
ENST00000513995	0.6229472962078832
ENST00000518231	0.6227757329357068
ENST00000492697	0.6226273906143044
ENST00000450955	0.6226002759000409
ENST00000520247	0.6225546526833856
ENST00000567530	0.6225372108228306
ENST00000345512	0.6224212040749381
ENST00000564053	0.6219328731972015
ENST00000617837	0.6213839244337038
ENST00000532209	0.6213643081259151
ENST00000370870	0.6213040577641167
ENST00000493736	0.6208842296522192
ENST00000435716	0.6207832264313919
ENST00000543462	0.6202266537243977
ENST00000415337	0.6201674054232592
ENST00000461744	0.6200501486744332
ENST00000537221	0.6195878940765763
ENST00000449335	0.6195149046692459
ENST00000378406	0.6195020326487866
ENST00000443046	0.618961769584714
ENST00000468781	0.6188232049449401
ENST00000592972	0.6187653980324777
ENST00000489009	0.6181673805002187
ENST00000504456	0.6180072861676399
ENST00000577756	0.6180020485909352
ENST00000456458	0.617945785602741
ENST00000642647	0.6175629756192994
ENST00000553332	0.616808327930827
ENST00000242210	0.6167868324561638
ENST00000588740	0.6166305411725528
ENST00000558265	0.6157523132752482
ENST00000468986	0.6156050027809215
ENST00000566491	0.6155513272533082
ENST00000520326	0.6154355339177149
ENST00000338382	0.6152157076714381
ENST00000257247	0.6150752678908387
ENST00000644285	0.6137279816568056
ENST00000524203	0.61367377763519
ENST00000555137	0.6133533555582449
ENST00000479668	0.6132375544165485
ENST00000556317	0.6131226860576972
ENST00000539215	0.612828888461195
ENST00000410070	0.6128073340749058
ENST00000467318	0.6127986860342283
ENST00000456565	0.6124138258564706
ENST00000581185	0.6123606058293142
ENST00000340093	0.6119838413175661
ENST00000491606	0.6114802025265907
ENST00000512918	0.6113621306662523
ENST00000558992	0.6113366244419012
ENST00000575168	0.6108240570388329
ENST00000379086	0.6108157039187099
ENST00000522520	0.6107505867652078
ENST00000570200	0.6106074264119618
ENST00000549648	0.6105095147104266
ENST00000523282	0.6103154761469449
ENST00000514412	0.609703743038674
ENST00000603937	0.6088489601231776
ENST00000618196	0.6084555653647908
ENST00000377399	0.6080668935879885
ENST00000377482	0.6080593265968035
ENST00000528455	0.6079397944648289
ENST00000378466	0.6077378857326867
ENST00000440384	0.6075198962343611
ENST00000457974	0.6074004808810216
ENST00000548055	0.6069351485092739
ENST00000531630	0.6069298887645795
ENST00000425863	0.6066801085397961
ENST00000568743	0.6066099604023474
ENST00000415772	0.606488822779134
ENST00000428288	0.6063802541096892
ENST00000513098	0.6060802636044236
ENST00000476471	0.6057617311536961
ENST00000409503	0.6056946884464687
ENST00000564940	0.6052393042836074
ENST00000618918	0.6052292061096475
ENST00000552231	0.6051160724458542
ENST00000333751	0.6049875968129992
ENST00000417398	0.6041877990840339
ENST00000442466	0.6040293876774822
ENST00000510168	0.6040191830103604
ENST00000517435	0.6033468517667828
ENST00000453961	0.6032400938246597
ENST00000521916	0.6031219728491517
ENST00000455264	0.6027714130032797
ENST00000487960	0.6025841496873063
ENST00000481121	0.6023608450796814
ENST00000367602	0.6016640978156713
ENST00000530726	0.6013939242944101
ENST00000561322	0.6013700010131064
ENST00000579603	0.6012303019102743
ENST00000519105	0.6008410417580186
ENST00000567392	0.6006898045310007
ENST00000447466	0.6004849715775818
ENST00000570699	0.600467069324512
ENST00000519148	0.6002262412538372
ENST00000484277	0.5990670918640489
ENST00000519902	0.599066919285584
ENST00000543637	0.5989622215110733
